,team,playerid,name,assists,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,round,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,GW,fdr
3256,6,463,Mason_Mount_463,0,1,6.1,0,0,4.2,3.6,75,18,42,0,0.0,3.0,32.0,3,62,True,0,33,2.0
3257,7,468,Jordan_Ayew_468,0,0,1.3,3,0,3.4,14.6,90,9,42,0,0.0,3.0,18.0,2,52,False,0,33,3.0
3258,15,471,Dean_Henderson_471,0,0,0.0,1,0,1.8,17.6,90,5,42,3,1.0,1.0,0.0,3,52,False,0,33,3.0
3259,1,488,Nicolas_Pépé_488,0,0,0.0,0,0,0.0,0.0,0,20,42,0,2.0,0.0,0.0,0,91,False,0,33,3.0
3260,3,494,Aaron_Ramsdale_494,0,0,0.0,5,0,3.1,30.8,90,12,42,6,2.0,5.0,0.0,2,45,False,0,33,4.0
3261,4,502,Neal_Maupay_502,0,1,13.3,0,0,2.1,1.2,90,14,42,0,1.0,0.0,6.0,2,57,False,0,33,1.0
3262,18,525,Ismaïla_Sarr_525,0,0,0.4,2,0,0.3,2.4,82,6,42,0,0.0,3.0,0.0,2,61,False,0,33,4.0
3263,12,618,Bruno Miguel_Borges Fernandes_618,2,0,75.5,2,1,18.9,83.6,90,3,42,0,2.0,5.0,30.0,15,88,True,0,33,2.0
3264,1,11,Pierre-Emerick_Aubameyang_11,0,0,3.7,1,1,7.6,33.2,90,9,43,0,1.0,1.0,39.0,8,109,True,0,34,3.0
3265,1,12,Alexandre_Lacazette_12,0,1,12.6,0,0,5.3,6.2,70,9,43,0,1.0,1.0,34.0,2,92,True,0,34,3.0
3266,1,14,Bernd_Leno_14,0,0,0.0,0,0,0.0,0.0,0,9,43,0,1.0,1.0,0.0,0,48,True,0,34,3.0
3267,2,29,Jack_Grealish_29,0,0,4.3,3,0,1.4,1.8,90,12,43,0,3.0,0.0,8.0,2,60,True,0,34,4.0
3268,3,42,Lewis_Dunk_42,0,0,0.1,3,0,2.4,17.0,90,10,43,0,3.0,1.0,7.0,1,48,True,0,34,5.0
3269,3,47,Mathew_Ryan_47,0,0,0.0,3,0,4.7,46.8,90,10,43,5,3.0,1.0,0.0,2,47,True,0,34,5.0
3270,4,67,Callum_Wilson_67,0,1,3.1,0,0,5.1,0.2,90,17,43,0,0.0,0.0,48.0,2,74,True,0,34,4.0
3271,5,83,Ben_Mee_83,0,0,0.0,0,0,0.0,0.0,0,19,43,0,1.0,0.0,0.0,0,50,False,0,34,2.0
3272,5,84,James_Tarkowski_84,0,1,0.3,0,0,3.7,36.2,90,19,43,0,1.0,0.0,0.0,5,52,False,1,34,2.0
3273,5,91,Chris_Wood_91,0,0,2.1,0,0,4.2,6.0,32,19,43,0,1.0,0.0,34.0,1,61,False,0,34,2.0
3274,5,93,Nick_Pope_93,0,1,0.0,0,0,3.4,33.6,90,19,43,4,1.0,0.0,0.0,8,50,False,0,34,2.0
3275,5,97,Dwight_McNeil_97,0,1,33.3,0,0,5.3,18.0,90,19,43,0,1.0,0.0,2.0,3,61,False,0,34,2.0
3276,5,101,Ashley_Westwood_101,0,1,7.8,0,0,2.3,8.8,90,19,43,0,1.0,0.0,6.0,3,55,False,0,34,2.0
3277,6,105,César_Azpilicueta_105,0,0,2.0,2,0,2.6,20.0,90,7,43,0,3.0,2.0,4.0,1,60,False,0,34,2.0
3278,6,113,Willian_Borges Da Silva_113,2,0,64.5,2,0,17.9,56.0,90,7,43,0,3.0,2.0,58.0,11,72,False,0,34,2.0
3279,12,122,Aaron_Wan-Bissaka_122,0,1,3.2,0,0,1.3,2.6,65,2,43,0,3.0,0.0,7.0,5,55,False,1,34,2.0
3280,7,123,Patrick_van Aanholt_123,1,0,44.9,3,0,10.1,32.8,90,6,43,0,3.0,2.0,23.0,5,56,True,0,34,4.0
3281,7,131,Vicente_Guaita_131,0,0,0.0,3,0,2.6,26.4,90,6,43,3,3.0,2.0,0.0,2,49,True,0,34,4.0
3282,7,133,Wilfried_Zaha_133,0,0,31.7,3,1,10.5,42.6,90,6,43,0,3.0,2.0,31.0,7,66,True,0,34,4.0
3283,8,141,Lucas_Digne_141,1,0,46.5,1,0,10.8,42.6,90,16,43,0,1.0,1.0,19.0,6,57,True,1,34,3.0
3284,8,147,Dominic_Calvert-Lewin_147,0,0,0.6,1,0,0.3,0.0,67,16,43,0,1.0,1.0,6.0,1,64,True,1,34,3.0
3285,8,148,Jordan_Pickford_148,0,0,0.0,1,0,2.4,24.0,90,16,43,3,1.0,1.0,0.0,3,52,True,0,34,3.0
3286,8,150,Richarlison_de Andrade_150,0,0,12.1,1,1,7.2,37.0,90,16,43,0,1.0,1.0,23.0,6,82,True,1,34,3.0
3287,9,159,Ricardo Domingos_Barbosa Pereira_159,0,0,0.0,0,0,0.0,0.0,0,1,43,0,1.0,1.0,0.0,0,62,False,0,34,3.0
3288,9,160,Harry_Maguire_160,0,1,0.9,0,0,1.9,18.0,90,2,43,0,3.0,0.0,0.0,6,53,False,0,34,2.0
3289,9,161,Benjamin_Chilwell_161,0,0,0.0,0,0,0.0,0.0,0,1,43,0,1.0,1.0,0.0,0,56,False,0,34,3.0
3290,9,162,Jonny_Evans_162,0,0,1.6,1,0,1.8,16.0,90,1,43,0,1.0,1.0,0.0,2,53,False,0,34,3.0
3291,9,164,Çaglar_Söyüncü_164,0,0,3.3,1,0,2.5,22.0,90,1,43,0,1.0,1.0,0.0,2,49,False,0,34,3.0
3292,9,166,Jamie_Vardy_166,0,0,29.2,1,1,10.1,44.2,90,1,43,0,1.0,1.0,28.0,9,97,False,0,34,3.0
3293,9,168,Kasper_Schmeichel_168,0,0,0.0,1,0,4.5,43.4,90,1,43,6,1.0,1.0,2.0,5,54,False,0,34,3.0
3294,9,171,James_Maddison_171,0,0,0.0,0,0,0.0,0.0,0,1,43,0,1.0,1.0,0.0,0,74,False,0,34,3.0
3295,9,172,Harvey_Barnes_172,0,0,4.2,0,0,3.0,3.4,31,1,43,0,1.0,1.0,22.0,1,60,False,0,34,3.0
3296,10,181,Andrew_Robertson_181,1,0,59.8,0,0,9.7,32.8,45,4,43,0,3.0,1.0,4.0,5,70,False,0,34,2.0
3297,10,182,Trent_Alexander-Arnold_182,0,0,28.9,1,0,4.5,16.4,90,4,43,0,3.0,1.0,0.0,2,78,False,0,34,2.0
3298,10,183,Virgil_van Dijk_183,0,0,10.5,1,0,4.1,28.6,90,4,43,0,3.0,1.0,2.0,2,65,False,0,34,2.0
3299,10,187,Roberto_Firmino_187,0,0,12.7,1,0,8.1,7.2,86,4,43,0,3.0,1.0,61.0,2,94,False,0,34,2.0
3300,10,189,Alisson_Ramses Becker_189,0,0,0.0,1,0,1.2,11.8,90,4,43,1,3.0,1.0,0.0,2,62,False,0,34,2.0
3301,10,191,Mohamed_Salah_191,1,0,24.6,1,2,24.9,91.4,90,4,43,0,3.0,1.0,133.0,18,126,False,0,34,2.0
3302,10,192,Sadio_Mané_192,0,0,12.8,0,0,2.9,2.4,29,4,43,0,3.0,1.0,14.0,0,124,False,1,34,2.0
3303,10,198,Jordan_Henderson_198,0,0,2.3,1,1,8.0,43.6,79,4,43,0,3.0,1.0,34.0,9,53,False,0,34,2.0
3304,10,199,Georginio_Wijnaldum_199,0,0,2.8,1,0,1.6,4.6,90,4,43,0,3.0,1.0,9.0,2,54,False,0,34,2.0
3305,11,203,Kyle_Walker_203,0,0,6.4,0,0,1.5,7.0,45,13,43,0,0.0,5.0,2.0,1,56,True,0,34,2.0
3306,11,210,Sergio_Agüero_210,0,0,0.0,0,0,0.0,0.0,0,13,43,0,0.0,5.0,0.0,0,117,True,0,34,2.0
3307,11,211,Gabriel Fernando_de Jesus_211,0,1,48.2,0,1,13.5,42.0,60,13,43,0,0.0,5.0,45.0,8,96,True,0,34,2.0
3308,11,212,Ederson_Santana de Moraes_212,0,1,10.0,0,0,2.5,15.0,90,13,43,1,0.0,5.0,0.0,6,60,True,0,34,2.0
3309,11,214,Raheem_Sterling_214,1,0,1.8,0,1,8.8,36.4,29,13,43,0,0.0,5.0,50.0,10,117,True,0,34,2.0
3310,11,215,Kevin_De Bruyne_215,1,1,89.8,0,0,14.2,38.2,90,13,43,0,0.0,5.0,14.0,7,108,True,0,34,2.0
3311,11,217,Riyad_Mahrez_217,0,1,26.4,0,1,14.3,49.2,74,13,43,0,0.0,5.0,67.0,8,86,True,0,34,2.0
3312,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,14.7,0,0,2.4,7.0,29,13,43,0,0.0,5.0,2.0,1,77,True,0,34,2.0
3313,11,219,David_Silva_219,2,1,52.2,0,1,19.9,91.2,90,13,43,0,0.0,5.0,56.0,17,73,True,0,34,2.0
3314,12,225,Victor_Lindelöf_225,0,1,1.2,0,0,1.3,11.8,90,2,43,0,3.0,0.0,0.0,6,53,False,0,34,2.0
3315,12,233,Marcus_Rashford_233,0,1,26.5,0,0,7.3,10.4,90,2,43,0,3.0,0.0,36.0,2,91,False,0,34,2.0
3316,12,234,Mason_Greenwood_234,0,1,16.7,0,1,8.4,37.2,78,2,43,0,3.0,0.0,30.0,7,46,False,0,34,2.0
3317,12,235,David_de Gea_235,0,1,0.0,0,0,0.7,7.4,90,2,43,1,3.0,0.0,0.0,6,53,False,0,34,2.0
3318,12,239,Anthony_Martial_239,1,1,14.4,0,0,7.5,29.8,78,2,43,0,3.0,0.0,31.0,6,83,False,0,34,2.0
3319,13,254,Federico_Fernández_254,0,0,0.0,5,0,2.5,8.0,90,11,43,0,0.0,5.0,17.0,-2,46,False,0,34,5.0
3320,13,262,Martin_Dubravka_262,0,0,0.0,5,0,3.8,38.0,90,11,43,5,0.0,5.0,0.0,1,51,False,0,34,5.0
3321,9,265,Ayoze_Pérez_265,0,0,19.4,1,0,3.5,15.6,90,1,43,0,1.0,1.0,0.0,2,61,False,0,34,3.0
3322,13,266,Miguel_Almirón_266,0,0,0.0,0,0,0.0,0.0,0,11,43,0,0.0,5.0,0.0,0,58,False,0,34,5.0
3323,13,269,Jonjo_Shelvey_269,0,0,0.8,4,0,0.8,5.0,65,11,43,0,0.0,5.0,2.0,2,49,False,0,34,5.0
3324,14,278,Teemu_Pukki_278,0,0,1.3,2,0,1.2,0.4,82,18,43,0,1.0,2.0,10.0,2,64,False,0,34,2.0
3325,14,280,Tim_Krul_280,0,0,0.0,2,0,2.2,21.6,90,18,43,2,1.0,2.0,0.0,1,46,False,0,34,2.0
3326,14,287,Todd_Cantwell_287,0,0,0.0,0,0,0.0,0.0,0,18,43,0,1.0,2.0,0.0,0,46,False,0,34,2.0
3327,15,291,Enda_Stevens_291,0,1,2.3,0,0,2.8,13.4,90,20,43,0,0.0,1.0,12.0,5,51,True,1,34,3.0
3328,15,293,Jack_O'Connell_293,0,1,25.7,0,0,4.3,15.0,90,20,43,0,0.0,1.0,2.0,5,45,True,1,34,3.0
3329,15,294,George_Baldock_294,0,1,21.9,0,0,4.0,12.4,90,20,43,0,0.0,1.0,6.0,6,50,True,0,34,3.0
3330,15,295,John_Egan_295,0,1,0.7,0,1,6.1,43.6,90,20,43,0,0.0,1.0,17.0,15,45,True,0,34,3.0
3331,15,297,John_Lundstram_297,0,0,0.0,0,0,0.0,0.0,0,20,43,0,0.0,1.0,0.0,0,46,True,0,34,3.0
3332,15,301,John_Fleck_301,0,0,0.0,0,0,0.0,0.0,0,20,43,0,0.0,1.0,0.0,0,47,True,0,34,3.0
3333,16,313,Danny_Ings_313,0,0,40.6,1,1,20.5,48.4,90,8,43,0,1.0,1.0,116.0,9,73,False,0,34,3.0
3334,16,318,Alex_McCarthy_318,0,0,0.0,1,0,2.4,24.0,90,8,43,3,1.0,1.0,0.0,3,45,False,0,34,3.0
3335,16,320,Nathan_Redmond_320,0,0,15.8,1,0,2.5,1.0,90,8,43,0,1.0,1.0,8.0,2,62,False,0,34,3.0
3336,16,321,James_Ward-Prowse_321,0,0,33.3,1,0,9.3,19.0,90,8,43,0,1.0,1.0,41.0,0,57,False,0,34,3.0
3337,17,336,Serge_Aurier_336,0,1,19.2,0,0,4.9,24.2,90,3,43,0,0.0,0.0,6.0,8,50,False,0,34,2.0
3338,17,338,Harry_Kane_338,0,1,2.2,0,0,2.8,12.0,90,3,43,0,0.0,0.0,14.0,2,110,False,0,34,2.0
3339,17,342,Heung-Min_Son_342,0,0,10.2,0,0,3.6,3.4,45,3,43,0,0.0,0.0,22.0,1,98,False,0,34,2.0
3340,17,344,Bamidele_Alli_344,0,0,0.0,0,0,0.0,0.0,0,3,43,0,0.0,0.0,0.0,0,83,False,0,34,2.0
3341,18,362,Troy_Deeney_362,0,0,27.8,1,0,5.1,9.6,90,14,43,0,1.0,2.0,14.0,2,62,True,0,34,1.0
3342,18,366,Ben_Foster_366,0,0,0.0,1,0,1.5,14.8,90,14,43,2,1.0,2.0,0.0,2,49,True,0,34,1.0
3343,18,368,Abdoulaye_Doucouré_368,0,0,4.6,1,0,1.8,5.4,90,14,43,0,1.0,2.0,8.0,2,55,True,0,34,1.0
3344,19,389,Michail_Antonio_389,0,0,46.6,1,0,15.9,17.4,90,5,43,0,1.0,0.0,95.0,2,69,True,0,34,3.0
3345,19,395,Declan_Rice_395,0,0,3.3,1,0,0.8,4.6,90,5,43,0,1.0,0.0,0.0,2,47,True,0,34,3.0
3346,19,396,Mark_Noble_396,0,0,0.0,0,0,0.0,0.0,0,5,43,0,1.0,0.0,0.0,0,49,True,0,34,3.0
3347,20,401,Matt_Doherty_401,0,0,22.3,1,0,4.6,22.0,90,15,43,0,0.0,1.0,2.0,2,64,False,0,34,2.0
3348,20,402,Jonathan_Castro Otto_402,0,0,2.9,1,0,1.6,9.0,90,15,43,0,0.0,1.0,4.0,2,54,False,0,34,2.0
3349,20,403,Conor_Coady_403,0,0,0.0,1,0,2.4,23.8,90,15,43,0,0.0,1.0,0.0,2,51,False,0,34,2.0
3350,20,407,Romain_Saïss_407,0,0,0.9,1,0,2.1,20.2,90,15,43,0,0.0,1.0,0.0,2,47,False,0,34,2.0
3351,20,409,Raúl_Jiménez_409,0,0,28.8,1,0,4.9,15.8,90,15,43,0,0.0,1.0,4.0,2,83,False,0,34,2.0
3352,20,410,Diogo_Jota_410,0,0,4.3,1,0,1.9,3.0,90,15,43,0,0.0,1.0,12.0,2,61,False,0,34,2.0
3353,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,1.8,18.0,90,15,43,2,0.0,1.0,0.0,2,53,False,0,34,2.0
3354,20,415,João Filipe Iria_Santos Moutinho_415,0,0,3.2,1,0,1.7,12.4,90,15,43,0,0.0,1.0,1.0,2,54,False,0,34,2.0
3355,20,417,Adama_Traoré_417,0,1,8.4,0,0,2.1,6.8,78,15,43,0,0.0,1.0,6.0,3,57,False,0,34,2.0
3356,4,421,Leandro_Trossard_421,0,0,17.1,3,1,11.7,39.2,90,10,43,0,3.0,1.0,61.0,7,58,True,0,34,5.0
3357,15,423,Chris_Basham_423,0,1,3.6,0,0,2.4,18.0,90,20,43,0,0.0,1.0,2.0,8,46,True,0,34,3.0
3358,6,431,Christian_Pulisic_431,0,0,37.5,2,1,11.6,53.6,90,7,43,0,3.0,2.0,25.0,9,72,False,0,34,2.0
3359,9,448,Youri_Tielemans_448,0,0,36.3,1,0,5.4,17.4,90,1,43,0,1.0,1.0,0.0,2,61,False,0,34,3.0
3360,19,457,Sébastien_Haller_457,0,0,11.8,0,0,4.0,5.6,28,5,43,0,1.0,0.0,23.0,1,68,True,0,34,3.0
3361,6,460,Tammy_Abraham_460,0,0,0.1,1,1,5.4,32.4,25,7,43,0,3.0,2.0,21.0,5,74,False,0,34,2.0
3362,6,463,Mason_Mount_463,0,0,18.0,2,0,4.8,8.4,90,7,43,0,3.0,2.0,22.0,2,61,False,0,34,2.0
3363,7,468,Jordan_Ayew_468,0,0,7.6,3,0,3.5,1.8,79,6,43,0,3.0,2.0,26.0,2,52,True,0,34,4.0
3364,15,471,Dean_Henderson_471,0,1,0.0,0,0,1.0,9.6,90,20,43,1,0.0,1.0,0.0,7,52,True,0,34,3.0
3365,1,488,Nicolas_Pépé_488,0,0,0.0,0,0,0.0,0.0,0,9,43,0,1.0,1.0,0.0,0,90,True,0,34,3.0
3366,3,494,Aaron_Ramsdale_494,0,1,4.0,0,0,0.7,3.2,90,17,43,0,0.0,0.0,0.0,6,45,True,0,34,4.0
3367,4,502,Neal_Maupay_502,0,0,13.9,3,0,7.5,7.6,90,10,43,0,3.0,1.0,53.0,2,57,True,0,34,5.0
3368,18,525,Ismaïla_Sarr_525,1,0,16.6,1,0,2.8,7.2,90,14,43,0,1.0,2.0,4.0,5,61,True,0,34,1.0
3369,12,618,Bruno Miguel_Borges Fernandes_618,1,1,44.9,0,1,13.0,59.6,70,2,43,0,3.0,0.0,25.0,14,89,False,0,34,2.0
3370,1,11,Pierre-Emerick_Aubameyang_11,0,0,12.5,2,0,3.9,2.4,90,17,44,0,1.0,2.0,24.0,2,109,False,0,35,4.0
3371,1,12,Alexandre_Lacazette_12,0,0,12.4,2,1,6.0,40.4,90,17,44,0,1.0,2.0,7.0,6,92,False,1,35,4.0
3372,1,14,Bernd_Leno_14,0,0,0.0,0,0,0.0,0.0,0,17,44,0,1.0,2.0,0.0,0,48,False,0,35,4.0
3373,2,29,Jack_Grealish_29,0,1,41.3,0,0,8.5,13.8,90,7,44,0,0.0,2.0,30.0,3,60,True,0,35,2.0
3374,3,42,Lewis_Dunk_42,0,0,0.2,5,0,2.3,19.0,90,11,44,0,5.0,0.0,4.0,0,48,True,0,35,5.0
3375,3,47,Mathew_Ryan_47,0,0,0.0,5,0,2.8,27.6,90,11,44,3,5.0,0.0,0.0,1,47,True,0,35,5.0
3376,4,67,Callum_Wilson_67,1,0,11.4,1,0,1.9,0.0,89,9,44,0,1.0,4.0,8.0,5,74,True,0,35,3.0
3377,5,83,Ben_Mee_83,0,0,0.0,0,0,0.0,0.0,0,10,44,0,1.0,1.0,0.0,0,50,False,0,35,5.0
3378,5,84,James_Tarkowski_84,1,0,10.3,1,0,9.2,45.2,90,10,44,0,1.0,1.0,36.0,6,52,False,0,35,5.0
3379,5,91,Chris_Wood_91,0,0,1.4,1,0,0.4,0.2,64,10,44,0,1.0,1.0,2.0,2,61,False,0,35,5.0
3380,5,93,Nick_Pope_93,0,0,0.0,1,0,5.4,54.0,90,10,44,8,1.0,1.0,0.0,3,50,False,1,35,5.0
3381,5,97,Dwight_McNeil_97,0,0,10.8,1,0,5.1,20.4,90,10,44,0,1.0,1.0,20.0,2,60,False,0,35,5.0
3382,5,101,Ashley_Westwood_101,0,0,1.4,1,0,0.6,4.6,90,10,44,0,1.0,1.0,0.0,2,55,False,0,35,5.0
3383,6,105,César_Azpilicueta_105,0,0,22.2,3,0,5.0,17.6,90,15,44,0,0.0,3.0,10.0,1,60,False,0,35,2.0
3384,6,113,Willian_Borges Da Silva_113,0,0,37.7,3,0,5.1,7.0,90,15,44,0,0.0,3.0,6.0,2,73,False,0,35,2.0
3385,12,122,Aaron_Wan-Bissaka_122,0,0,2.4,2,0,1.5,10.4,90,16,44,0,2.0,2.0,2.0,0,55,True,1,35,3.0
3386,7,123,Patrick_van Aanholt_123,0,0,15.8,2,0,4.9,13.8,90,2,44,0,0.0,2.0,19.0,1,56,False,0,35,2.0
3387,7,131,Vicente_Guaita_131,0,0,0.0,2,0,4.3,43.2,90,2,44,7,0.0,2.0,0.0,3,49,False,0,35,2.0
3388,7,133,Wilfried_Zaha_133,0,0,37.5,2,0,8.1,16.4,90,2,44,0,0.0,2.0,27.0,1,66,False,1,35,2.0
3389,8,141,Lucas_Digne_141,0,0,30.8,3,0,6.1,23.8,90,20,44,0,0.0,3.0,6.0,0,58,False,1,35,3.0
3390,8,147,Dominic_Calvert-Lewin_147,0,0,1.1,3,0,4.4,7.2,90,20,44,0,0.0,3.0,36.0,2,63,False,0,35,3.0
3391,8,148,Jordan_Pickford_148,0,0,0.0,3,0,3.4,33.6,90,20,44,4,0.0,3.0,0.0,2,52,False,0,35,3.0
3392,8,150,Richarlison_de Andrade_150,0,0,2.6,2,0,1.3,6.4,62,20,44,0,0.0,3.0,4.0,2,82,False,0,35,3.0
3393,9,159,Ricardo Domingos_Barbosa Pereira_159,0,0,0.0,0,0,0.0,0.0,0,3,44,0,1.0,4.0,0.0,0,62,False,0,35,2.0
3394,9,160,Harry_Maguire_160,0,0,0.3,2,0,1.6,13.4,90,16,44,0,2.0,2.0,2.0,1,53,True,0,35,3.0
3395,9,161,Benjamin_Chilwell_161,0,0,0.0,0,0,0.0,0.0,0,3,44,0,1.0,4.0,0.0,0,55,False,0,35,2.0
3396,9,162,Jonny_Evans_162,0,0,0.5,4,0,1.2,11.0,90,3,44,0,1.0,4.0,0.0,-2,53,False,0,35,2.0
3397,9,164,Çaglar_Söyüncü_164,0,0,0.8,4,0,1.0,7.4,66,3,44,0,1.0,4.0,2.0,-3,50,False,0,35,2.0
3398,9,166,Jamie_Vardy_166,0,0,22.2,4,1,17.5,40.2,90,3,44,0,1.0,4.0,113.0,7,98,False,0,35,2.0
3399,9,168,Kasper_Schmeichel_168,0,0,0.0,4,0,0.8,8.2,90,3,44,1,1.0,4.0,0.0,0,54,False,0,35,2.0
3400,9,171,James_Maddison_171,0,0,0.0,0,0,0.0,0.0,0,3,44,0,1.0,4.0,0.0,0,73,False,0,35,2.0
3401,9,172,Harvey_Barnes_172,0,0,0.2,2,0,2.1,4.2,19,3,44,0,1.0,4.0,17.0,1,60,False,0,35,2.0
3402,10,181,Andrew_Robertson_181,0,0,11.2,1,1,7.6,42.2,90,5,44,0,1.0,1.0,23.0,9,70,True,0,35,3.0
3403,10,182,Trent_Alexander-Arnold_182,0,0,15.2,1,0,3.4,9.6,21,5,44,0,1.0,1.0,9.0,1,78,True,0,35,3.0
3404,10,183,Virgil_van Dijk_183,0,0,1.1,1,0,2.4,22.6,90,5,44,0,1.0,1.0,0.0,2,65,True,0,35,3.0
3405,10,187,Roberto_Firmino_187,0,0,66.6,1,0,13.8,13.6,90,5,44,0,1.0,1.0,58.0,2,94,True,0,35,3.0
3406,10,189,Alisson_Ramses Becker_189,0,0,0.0,1,0,0.9,9.2,90,5,44,1,1.0,1.0,0.0,2,62,True,0,35,3.0
3407,10,191,Mohamed_Salah_191,0,0,37.0,1,0,12.6,16.4,90,5,44,0,1.0,1.0,73.0,2,126,True,0,35,3.0
3408,10,192,Sadio_Mané_192,0,0,58.8,1,0,13.0,21.6,90,5,44,0,1.0,1.0,50.0,2,123,True,0,35,3.0
3409,10,198,Jordan_Henderson_198,0,0,0.0,0,0,0.0,0.0,0,5,44,0,1.0,1.0,0.0,0,53,True,0,35,3.0
3410,10,199,Georginio_Wijnaldum_199,0,0,5.1,1,0,3.2,4.6,80,5,44,0,1.0,1.0,22.0,2,54,True,0,35,3.0
3411,11,203,Kyle_Walker_203,0,1,25.6,0,0,4.8,16.0,90,4,44,0,5.0,0.0,6.0,6,56,False,0,35,2.0
3412,11,210,Sergio_Agüero_210,0,0,0.0,0,0,0.0,0.0,0,4,44,0,5.0,0.0,0.0,0,117,False,0,35,2.0
3413,11,211,Gabriel Fernando_de Jesus_211,2,1,34.3,0,1,24.5,71.4,63,4,44,0,5.0,0.0,139.0,14,97,False,0,35,2.0
3414,11,212,Ederson_Santana de Moraes_212,0,1,0.0,0,0,0.6,6.2,90,4,44,0,5.0,0.0,0.0,6,60,False,0,35,2.0
3415,11,214,Raheem_Sterling_214,0,1,42.9,0,3,27.0,111.8,90,4,44,0,5.0,0.0,115.0,21,117,False,0,35,2.0
3416,11,215,Kevin_De Bruyne_215,0,1,62.0,0,0,8.1,16.2,63,4,44,0,5.0,0.0,3.0,3,108,False,0,35,2.0
3417,11,217,Riyad_Mahrez_217,1,1,57.9,0,0,11.3,23.8,90,4,44,0,5.0,0.0,31.0,6,86,False,0,35,2.0
3418,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,1,25.8,0,1,11.7,51.2,90,4,44,0,5.0,0.0,40.0,9,76,False,0,35,2.0
3419,11,219,David_Silva_219,0,0,18.6,0,0,2.6,5.4,26,4,44,0,5.0,0.0,2.0,1,73,False,0,35,2.0
3420,12,225,Victor_Lindelöf_225,0,0,0.9,2,0,2.0,18.6,90,16,44,0,2.0,2.0,0.0,1,53,True,0,35,3.0
3421,12,233,Marcus_Rashford_233,0,0,9.2,2,1,10.6,36.4,90,16,44,0,2.0,2.0,60.0,7,90,True,0,35,3.0
3422,12,234,Mason_Greenwood_234,0,0,2.8,1,0,0.7,0.2,83,16,44,0,2.0,2.0,4.0,2,48,True,0,35,3.0
3423,12,235,David_de Gea_235,0,0,0.0,2,0,2.3,23.2,90,16,44,3,2.0,2.0,0.0,2,53,True,0,35,3.0
3424,12,239,Anthony_Martial_239,1,0,22.7,2,1,12.9,58.0,90,16,44,0,2.0,2.0,48.0,13,83,True,0,35,3.0
3425,13,254,Federico_Fernández_254,1,0,10.0,2,0,5.3,39.2,90,18,44,0,1.0,2.0,4.0,3,46,False,1,35,2.0
3426,13,262,Martin_Dubravka_262,0,0,0.0,2,0,2.6,26.4,90,18,44,3,1.0,2.0,0.0,2,51,False,0,35,2.0
3427,9,265,Ayoze_Pérez_265,0,0,37.5,2,0,6.3,10.2,70,3,44,0,1.0,4.0,15.0,2,60,False,0,35,2.0
3428,13,266,Miguel_Almirón_266,0,0,15.3,2,0,6.1,10.2,90,18,44,0,1.0,2.0,35.0,2,58,False,0,35,2.0
3429,13,269,Jonjo_Shelvey_269,0,0,1.5,2,0,1.3,10.2,90,18,44,0,1.0,2.0,1.0,2,49,False,0,35,2.0
3430,14,278,Teemu_Pukki_278,0,0,2.9,3,0,1.2,0.0,68,19,44,0,4.0,0.0,12.0,2,64,True,0,35,2.0
3431,14,280,Tim_Krul_280,0,0,0.0,4,0,3.0,29.6,90,19,44,3,4.0,0.0,0.0,1,46,True,0,35,2.0
3432,14,287,Todd_Cantwell_287,0,0,1.3,1,0,0.5,2.2,21,19,44,0,4.0,0.0,1.0,1,45,True,0,35,2.0
3433,15,291,Enda_Stevens_291,1,1,16.9,0,0,5.1,26.0,90,6,44,0,0.0,3.0,8.0,9,51,True,0,35,4.0
3434,15,293,Jack_O'Connell_293,0,1,4.3,0,0,3.4,23.4,90,6,44,0,0.0,3.0,6.0,6,45,True,0,35,4.0
3435,15,294,George_Baldock_294,0,1,16.3,0,0,2.9,12.6,90,6,44,0,0.0,3.0,0.0,5,50,True,1,35,4.0
3436,15,295,John_Egan_295,0,1,0.1,0,0,6.0,24.2,90,6,44,0,0.0,3.0,36.0,6,46,True,0,35,4.0
3437,15,297,John_Lundstram_297,0,0,0.6,0,0,0.8,7.6,27,6,44,0,0.0,3.0,0.0,1,46,True,0,35,4.0
3438,15,301,John_Fleck_301,0,0,0.0,0,0,0.0,0.0,0,6,44,0,0.0,3.0,0.0,0,47,True,0,35,4.0
3439,16,313,Danny_Ings_313,0,0,3.9,2,0,3.3,7.2,90,12,44,0,2.0,2.0,22.0,2,74,False,0,35,4.0
3440,16,318,Alex_McCarthy_318,0,0,0.0,2,0,1.7,17.2,90,12,44,2,2.0,2.0,0.0,1,45,False,0,35,4.0
3441,16,320,Nathan_Redmond_320,1,0,31.6,2,0,9.2,36.4,90,12,44,0,2.0,2.0,24.0,5,62,False,0,35,4.0
3442,16,321,James_Ward-Prowse_321,0,0,19.2,2,0,2.8,8.4,90,12,44,0,2.0,2.0,0.0,1,57,False,1,35,4.0
3443,17,336,Serge_Aurier_336,0,0,12.9,1,0,3.8,7.0,90,1,44,0,1.0,2.0,18.0,1,51,True,1,35,3.0
